inventory_key,date_key,sku_key,store_key,stock_on_hand,stock_in_transit,allocated_stock,stock_out_flag,days_out_of_stock
53749,20260321,49,14,187,0,9,False,0
53750,20260321,50,14,272,0,13,False,0
53751,20260321,51,14,78,0,3,False,0
53752,20260321,52,14,118,0,5,False,0
53753,20260321,53,14,105,0,5,False,0
53754,20260321,54,14,174,0,8,False,0
53755,20260321,55,14,111,0,5,False,0
53756,20260321,56,14,103,0,5,False,0
53757,20260321,57,14,164,0,8,False,0
53758,20260321,58,14,220,0,11,False,0
53759,20260321,59,14,232,0,11,False,0
53760,20260321,60,14,215,0,10,False,0
53761,20260321,61,14,220,0,11,False,0
53762,20260321,62,14,154,0,7,False,0
53763,20260321,63,14,211,0,10,False,0
53764,20260321,64,14,259,0,12,False,0
53765,20260321,65,14,99,0,4,False,0
53766,20260321,66,14,186,0,9,False,0
53767,20260321,67,14,192,0,9,False,0
53768,20260321,68,14,246,0,12,False,0
53769,20260321,69,14,252,0,12,False,0
53770,20260321,70,14,244,0,12,False,0
53771,20260321,71,14,242,0,12,False,0
53772,20260321,72,14,214,0,10,False,0
53773,20260321,73,14,120,0,6,False,0
53774,20260321,74,14,146,0,7,False,0
53775,20260321,75,14,231,0,11,False,0
53776,20260321,76,14,154,0,7,False,0
53777,20260321,77,14,253,0,12,False,0
53778,20260321,78,14,176,0,8,False,0
53779,20260321,79,14,255,0,12,False,0
53780,20260321,80,14,236,0,11,False,0
53781,20260321,81,14,96,0,4,False,0
53782,20260321,82,14,161,0,8,False,0
53783,20260321,83,14,204,0,10,False,0
53784,20260321,84,14,245,0,12,False,0
53785,20260321,85,14,242,0,12,False,0
53786,20260321,86,14,100,0,5,False,0
53787,20260321,87,14,236,0,11,False,0
53788,20260321,88,14,188,0,9,False,0
53789,20260321,89,14,250,0,12,False,0
53790,20260321,90,14,107,0,5,False,0
53791,20260321,91,14,93,0,4,False,0
53792,20260321,92,14,151,0,7,False,0
53793,20260321,93,14,182,0,9,False,0
53794,20260321,94,14,195,0,9,False,0
53795,20260321,95,14,91,0,4,False,0
53796,20260321,96,14,95,0,4,False,0
53797,20260321,97,14,253,0,12,False,0
53798,20260321,98,14,217,0,10,False,0
53799,20260321,99,14,66,0,3,False,0
53800,20260321,100,14,246,0,12,False,0
53801,20260321,101,14,143,0,7,False,0
53802,20260321,102,14,140,0,7,False,0
53803,20260321,103,14,156,0,7,False,0
53804,20260321,104,14,181,0,9,False,0
53805,20260321,105,14,239,0,11,False,0
53806,20260321,106,14,222,0,11,False,0
53807,20260321,107,14,252,0,12,False,0
53808,20260321,108,14,213,0,10,False,0
53809,20260321,109,14,231,0,11,False,0
53810,20260321,110,14,254,0,12,False,0
53811,20260321,111,14,118,0,5,False,0
53812,20260321,112,14,157,0,7,False,0
53813,20260321,113,14,113,0,5,False,0
53814,20260321,114,14,101,0,5,False,0
53815,20260321,115,14,244,0,12,False,0
53816,20260321,116,14,238,0,11,False,0
53817,20260321,117,14,264,0,13,False,0
53818,20260321,118,14,166,0,8,False,0
53819,20260321,119,14,215,0,10,False,0
53820,20260321,120,14,126,0,6,False,0
53821,20260321,121,14,172,0,8,False,0
53822,20260321,122,14,171,0,8,False,0
53823,20260321,123,14,111,0,5,False,0
53824,20260321,124,14,81,0,4,False,0
53825,20260321,125,14,158,0,7,False,0
53826,20260321,126,14,225,0,11,False,0
53827,20260321,127,14,253,0,12,False,0
53828,20260321,128,14,142,0,7,False,0
53829,20260321,129,14,129,0,6,False,0
53830,20260321,130,14,94,0,4,False,0
53831,20260321,131,14,77,0,3,False,0
53832,20260321,132,14,210,0,10,False,0
53833,20260321,133,14,124,0,6,False,0
53834,20260321,134,14,250,0,12,False,0
53835,20260321,135,14,133,0,6,False,0
53836,20260321,136,14,173,0,8,False,0
53837,20260321,137,14,258,0,12,False,0
53838,20260321,138,14,261,0,13,False,0
53839,20260321,139,14,212,0,10,False,0
53840,20260321,140,14,76,0,3,False,0
53841,20260321,141,14,213,0,10,False,0
53842,20260321,142,14,115,0,5,False,0
53843,20260321,143,14,249,0,12,False,0
53844,20260321,144,14,172,0,8,False,0
53845,20260321,145,14,86,0,4,False,0
53846,20260321,146,14,89,0,4,False,0
53847,20260321,147,14,110,0,5,False,0
53848,20260321,148,14,118,0,5,False,0
53849,20260321,149,14,203,0,10,False,0
53850,20260321,150,14,127,0,6,False,0
53851,20260321,1,15,195,0,9,False,0
53852,20260321,2,15,187,0,9,False,0
53853,20260321,3,15,138,0,6,False,0
53854,20260321,4,15,209,0,10,False,0
53855,20260321,5,15,110,0,5,False,0
53856,20260321,6,15,187,0,9,False,0
53857,20260321,7,15,180,0,9,False,0
53858,20260321,8,15,133,0,6,False,0
53859,20260321,9,15,202,0,10,False,0
53860,20260321,10,15,71,0,3,False,0
53861,20260321,11,15,93,0,4,False,0
53862,20260321,12,15,221,0,11,False,0
53863,20260321,13,15,210,0,10,False,0
53864,20260321,14,15,187,0,9,False,0
53865,20260321,15,15,221,0,11,False,0
53866,20260321,16,15,171,0,8,False,0
53867,20260321,17,15,225,0,11,False,0
53868,20260321,18,15,202,0,10,False,0
53869,20260321,19,15,220,0,11,False,0
53870,20260321,20,15,187,0,9,False,0
53871,20260321,21,15,259,0,12,False,0
53872,20260321,22,15,88,0,4,False,0
53873,20260321,23,15,175,0,8,False,0
53874,20260321,24,15,104,0,5,False,0
53875,20260321,25,15,97,0,4,False,0
53876,20260321,26,15,158,0,7,False,0
53877,20260321,27,15,224,0,11,False,0
53878,20260321,28,15,257,0,12,False,0
53879,20260321,29,15,82,0,4,False,0
53880,20260321,30,15,253,0,12,False,0
53881,20260321,31,15,261,0,13,False,0
53882,20260321,32,15,96,0,4,False,0
53883,20260321,33,15,293,0,14,False,0
53884,20260321,34,15,183,0,9,False,0
53885,20260321,35,15,219,0,10,False,0
53886,20260321,36,15,96,0,4,False,0
53887,20260321,37,15,236,0,11,False,0
53888,20260321,38,15,81,0,4,False,0
53889,20260321,39,15,171,0,8,False,0
53890,20260321,40,15,138,0,6,False,0
53891,20260321,41,15,87,0,4,False,0
53892,20260321,42,15,122,0,6,False,0
53893,20260321,43,15,201,0,10,False,0
53894,20260321,44,15,96,0,4,False,0
53895,20260321,45,15,136,0,6,False,0
53896,20260321,46,15,107,0,5,False,0
53897,20260321,47,15,119,0,5,False,0
53898,20260321,48,15,125,0,6,False,0
53899,20260321,49,15,109,0,5,False,0
53900,20260321,50,15,196,0,9,False,0
53901,20260321,51,15,166,0,8,False,0
53902,20260321,52,15,173,0,8,False,0
53903,20260321,53,15,242,0,12,False,0
53904,20260321,54,15,186,0,9,False,0
53905,20260321,55,15,176,0,8,False,0
53906,20260321,56,15,183,0,9,False,0
53907,20260321,57,15,76,0,3,False,0
53908,20260321,58,15,152,0,7,False,0
53909,20260321,59,15,213,0,10,False,0
53910,20260321,60,15,133,0,6,False,0
53911,20260321,61,15,212,0,10,False,0
53912,20260321,62,15,195,0,9,False,0
53913,20260321,63,15,158,0,7,False,0
53914,20260321,64,15,273,0,13,False,0
53915,20260321,65,15,259,0,12,False,0
53916,20260321,66,15,235,0,11,False,0
53917,20260321,67,15,194,0,9,False,0
53918,20260321,68,15,118,0,5,False,0
53919,20260321,69,15,154,0,7,False,0
53920,20260321,70,15,158,0,7,False,0
53921,20260321,71,15,235,0,11,False,0
53922,20260321,72,15,138,0,6,False,0
53923,20260321,73,15,184,0,9,False,0
53924,20260321,74,15,146,0,7,False,0
53925,20260321,75,15,95,0,4,False,0
53926,20260321,76,15,190,0,9,False,0
53927,20260321,77,15,70,0,3,False,0
53928,20260321,78,15,127,0,6,False,0
53929,20260321,79,15,91,0,4,False,0
53930,20260321,80,15,203,0,10,False,0
53931,20260321,81,15,265,0,13,False,0
53932,20260321,82,15,257,0,12,False,0
53933,20260321,83,15,118,0,5,False,0
53934,20260321,84,15,245,0,12,False,0
53935,20260321,85,15,227,0,11,False,0
53936,20260321,86,15,250,0,12,False,0
53937,20260321,87,15,205,0,10,False,0
53938,20260321,88,15,204,0,10,False,0
53939,20260321,89,15,155,0,7,False,0
53940,20260321,90,15,225,0,11,False,0
53941,20260321,91,15,79,0,3,False,0
53942,20260321,92,15,200,0,10,False,0
53943,20260321,93,15,147,0,7,False,0
53944,20260321,94,15,190,0,9,False,0
53945,20260321,95,15,101,0,5,False,0
53946,20260321,96,15,142,0,7,False,0
53947,20260321,97,15,107,0,5,False,0
53948,20260321,98,15,156,0,7,False,0
53949,20260321,99,15,182,0,9,False,0
53950,20260321,100,15,173,0,8,False,0
53951,20260321,101,15,261,0,13,False,0
53952,20260321,102,15,85,0,4,False,0
53953,20260321,103,15,97,0,4,False,0
53954,20260321,104,15,119,0,5,False,0
53955,20260321,105,15,115,0,5,False,0
53956,20260321,106,15,110,0,5,False,0
53957,20260321,107,15,125,0,6,False,0
53958,20260321,108,15,105,0,5,False,0
53959,20260321,109,15,205,0,10,False,0
53960,20260321,110,15,127,0,6,False,0
53961,20260321,111,15,159,0,7,False,0
53962,20260321,112,15,219,0,10,False,0
53963,20260321,113,15,149,0,7,False,0
53964,20260321,114,15,161,0,8,False,0
53965,20260321,115,15,149,0,7,False,0
53966,20260321,116,15,169,0,8,False,0
53967,20260321,117,15,138,0,6,False,0
53968,20260321,118,15,224,0,11,False,0
53969,20260321,119,15,237,0,11,False,0
53970,20260321,120,15,122,0,6,False,0
53971,20260321,121,15,203,0,10,False,0
53972,20260321,122,15,83,0,4,False,0
53973,20260321,123,15,103,0,5,False,0
53974,20260321,124,15,108,0,5,False,0
53975,20260321,125,15,236,0,11,False,0
53976,20260321,126,15,232,0,11,False,0
53977,20260321,127,15,106,0,5,False,0
53978,20260321,128,15,94,0,4,False,0
53979,20260321,129,15,113,0,5,False,0
53980,20260321,130,15,147,0,7,False,0
53981,20260321,131,15,126,0,6,False,0
53982,20260321,132,15,243,0,12,False,0
53983,20260321,133,15,180,0,9,False,0
53984,20260321,134,15,179,0,8,False,0
53985,20260321,135,15,229,0,11,False,0
53986,20260321,136,15,237,0,11,False,0
53987,20260321,137,15,202,0,10,False,0
53988,20260321,138,15,213,0,10,False,0
53989,20260321,139,15,129,0,6,False,0
53990,20260321,140,15,181,0,9,False,0
53991,20260321,141,15,91,0,4,False,0
53992,20260321,142,15,241,0,12,False,0
53993,20260321,143,15,199,0,9,False,0
53994,20260321,144,15,249,0,12,False,0
53995,20260321,145,15,131,0,6,False,0
53996,20260321,146,15,104,0,5,False,0
53997,20260321,147,15,217,0,10,False,0
53998,20260321,148,15,201,0,10,False,0
53999,20260321,149,15,90,0,4,False,0
54000,20260321,150,15,259,0,12,False,0
54001,20260322,1,1,166,0,8,False,0
54002,20260322,2,1,225,0,11,False,0
54003,20260322,3,1,212,0,10,False,0
54004,20260322,4,1,120,0,6,False,0
54005,20260322,5,1,63,0,3,False,0
54006,20260322,6,1,150,0,7,False,0
54007,20260322,7,1,232,0,11,False,0
54008,20260322,8,1,187,0,9,False,0
54009,20260322,9,1,159,0,7,False,0
54010,20260322,10,1,214,0,10,False,0
54011,20260322,11,1,210,0,10,False,0
54012,20260322,12,1,139,0,6,False,0
54013,20260322,13,1,191,0,9,False,0
54014,20260322,14,1,200,0,10,False,0
54015,20260322,15,1,69,0,3,False,0
54016,20260322,16,1,154,0,7,False,0
54017,20260322,17,1,98,0,4,False,0
54018,20260322,18,1,88,0,4,False,0
54019,20260322,19,1,271,0,13,False,0
54020,20260322,20,1,110,0,5,False,0
54021,20260322,21,1,238,0,11,False,0
54022,20260322,22,1,246,0,12,False,0
54023,20260322,23,1,135,0,6,False,0
54024,20260322,24,1,221,0,11,False,0
54025,20260322,25,1,142,0,7,False,0
54026,20260322,26,1,102,0,5,False,0
54027,20260322,27,1,160,0,8,False,0
54028,20260322,28,1,138,0,6,False,0
54029,20260322,29,1,72,0,3,False,0
54030,20260322,30,1,250,0,12,False,0
54031,20260322,31,1,198,0,9,False,0
54032,20260322,32,1,166,0,8,False,0
54033,20260322,33,1,180,0,9,False,0
54034,20260322,34,1,106,0,5,False,0
54035,20260322,35,1,168,0,8,False,0
54036,20260322,36,1,157,0,7,False,0
54037,20260322,37,1,120,0,6,False,0
54038,20260322,38,1,245,0,12,False,0
54039,20260322,39,1,159,0,7,False,0
54040,20260322,40,1,79,0,3,False,0
54041,20260322,41,1,120,0,6,False,0
54042,20260322,42,1,204,0,10,False,0
54043,20260322,43,1,152,0,7,False,0
54044,20260322,44,1,230,0,11,False,0
54045,20260322,45,1,227,0,11,False,0
54046,20260322,46,1,253,0,12,False,0
54047,20260322,47,1,193,0,9,False,0
54048,20260322,48,1,138,0,6,False,0
54049,20260322,49,1,181,0,9,False,0
54050,20260322,50,1,194,0,9,False,0
54051,20260322,51,1,287,0,14,False,0
54052,20260322,52,1,242,0,12,False,0
54053,20260322,53,1,101,0,5,False,0
54054,20260322,54,1,138,0,6,False,0
54055,20260322,55,1,111,0,5,False,0
54056,20260322,56,1,224,0,11,False,0
54057,20260322,57,1,167,0,8,False,0
54058,20260322,58,1,184,0,9,False,0
54059,20260322,59,1,242,0,12,False,0
54060,20260322,60,1,86,0,4,False,0
54061,20260322,61,1,247,0,12,False,0
54062,20260322,62,1,152,0,7,False,0
54063,20260322,63,1,180,0,9,False,0
54064,20260322,64,1,199,0,9,False,0
54065,20260322,65,1,203,0,10,False,0
54066,20260322,66,1,64,0,3,False,0
54067,20260322,67,1,167,0,8,False,0
54068,20260322,68,1,135,0,6,False,0
54069,20260322,69,1,99,0,4,False,0
54070,20260322,70,1,148,0,7,False,0
54071,20260322,71,1,112,0,5,False,0
54072,20260322,72,1,151,0,7,False,0
54073,20260322,73,1,242,0,12,False,0
54074,20260322,74,1,159,0,7,False,0
54075,20260322,75,1,155,0,7,False,0
54076,20260322,76,1,186,0,9,False,0
54077,20260322,77,1,119,0,5,False,0
54078,20260322,78,1,108,0,5,False,0
54079,20260322,79,1,256,0,12,False,0
54080,20260322,80,1,129,0,6,False,0
54081,20260322,81,1,214,0,10,False,0
54082,20260322,82,1,237,0,11,False,0
54083,20260322,83,1,220,0,11,False,0
54084,20260322,84,1,155,0,7,False,0
54085,20260322,85,1,92,0,4,False,0
54086,20260322,86,1,72,0,3,False,0
54087,20260322,87,1,212,0,10,False,0
54088,20260322,88,1,164,0,8,False,0
54089,20260322,89,1,198,0,9,False,0
54090,20260322,90,1,99,0,4,False,0
54091,20260322,91,1,169,0,8,False,0
54092,20260322,92,1,225,0,11,False,0
54093,20260322,93,1,131,0,6,False,0
54094,20260322,94,1,160,0,8,False,0
54095,20260322,95,1,150,0,7,False,0
54096,20260322,96,1,157,0,7,False,0
54097,20260322,97,1,80,0,4,False,0
54098,20260322,98,1,92,0,4,False,0
54099,20260322,99,1,256,0,12,False,0
54100,20260322,100,1,105,0,5,False,0
54101,20260322,101,1,123,0,6,False,0
54102,20260322,102,1,244,0,12,False,0
54103,20260322,103,1,70,0,3,False,0
54104,20260322,104,1,278,0,13,False,0
54105,20260322,105,1,128,0,6,False,0
54106,20260322,106,1,242,0,12,False,0
54107,20260322,107,1,185,0,9,False,0
54108,20260322,108,1,201,0,10,False,0
54109,20260322,109,1,110,0,5,False,0
54110,20260322,110,1,272,0,13,False,0
54111,20260322,111,1,182,0,9,False,0
54112,20260322,112,1,231,0,11,False,0
54113,20260322,113,1,209,0,10,False,0
54114,20260322,114,1,92,0,4,False,0
54115,20260322,115,1,209,0,10,False,0
54116,20260322,116,1,105,0,5,False,0
54117,20260322,117,1,213,0,10,False,0
54118,20260322,118,1,214,0,10,False,0
54119,20260322,119,1,165,0,8,False,0
54120,20260322,120,1,256,0,12,False,0
54121,20260322,121,1,176,0,8,False,0
54122,20260322,122,1,143,0,7,False,0
54123,20260322,123,1,110,0,5,False,0
54124,20260322,124,1,81,0,4,False,0
54125,20260322,125,1,110,0,5,False,0
54126,20260322,126,1,259,0,12,False,0
54127,20260322,127,1,276,0,13,False,0
54128,20260322,128,1,261,0,13,False,0
54129,20260322,129,1,198,0,9,False,0
54130,20260322,130,1,170,0,8,False,0
54131,20260322,131,1,92,0,4,False,0
54132,20260322,132,1,252,0,12,False,0
54133,20260322,133,1,164,0,8,False,0
54134,20260322,134,1,105,0,5,False,0
54135,20260322,135,1,171,0,8,False,0
54136,20260322,136,1,179,0,8,False,0
54137,20260322,137,1,220,0,11,False,0
54138,20260322,138,1,233,0,11,False,0
54139,20260322,139,1,130,0,6,False,0
54140,20260322,140,1,83,0,4,False,0
54141,20260322,141,1,211,0,10,False,0
54142,20260322,142,1,254,0,12,False,0
54143,20260322,143,1,156,0,7,False,0
54144,20260322,144,1,283,0,14,False,0
54145,20260322,145,1,198,0,9,False,0
54146,20260322,146,1,113,0,5,False,0
54147,20260322,147,1,216,0,10,False,0
54148,20260322,148,1,102,0,5,False,0
54149,20260322,149,1,83,0,4,False,0
54150,20260322,150,1,135,0,6,False,0
54151,20260322,1,2,249,0,12,False,0
54152,20260322,2,2,60,0,3,False,0
54153,20260322,3,2,142,0,7,False,0
54154,20260322,4,2,158,0,7,False,0
54155,20260322,5,2,253,0,12,False,0
54156,20260322,6,2,236,0,11,False,0
54157,20260322,7,2,222,0,11,False,0
54158,20260322,8,2,161,0,8,False,0
54159,20260322,9,2,178,0,8,False,0
54160,20260322,10,2,233,0,11,False,0
54161,20260322,11,2,83,0,4,False,0
54162,20260322,12,2,226,0,11,False,0
54163,20260322,13,2,266,0,13,False,0
54164,20260322,14,2,292,0,14,False,0
54165,20260322,15,2,237,0,11,False,0
54166,20260322,16,2,203,0,10,False,0
54167,20260322,17,2,81,0,4,False,0
54168,20260322,18,2,150,0,7,False,0
54169,20260322,19,2,265,0,13,False,0
54170,20260322,20,2,53,0,2,False,0
54171,20260322,21,2,164,0,8,False,0
54172,20260322,22,2,129,0,6,False,0
54173,20260322,23,2,121,0,6,False,0
54174,20260322,24,2,193,0,9,False,0
54175,20260322,25,2,235,0,11,False,0
54176,20260322,26,2,227,0,11,False,0
54177,20260322,27,2,113,0,5,False,0
54178,20260322,28,2,142,0,7,False,0
54179,20260322,29,2,130,0,6,False,0
54180,20260322,30,2,140,0,7,False,0
54181,20260322,31,2,91,0,4,False,0
54182,20260322,32,2,204,0,10,False,0
54183,20260322,33,2,195,0,9,False,0
54184,20260322,34,2,148,0,7,False,0
54185,20260322,35,2,227,0,11,False,0
54186,20260322,36,2,118,0,5,False,0
54187,20260322,37,2,89,0,4,False,0
54188,20260322,38,2,246,0,12,False,0
54189,20260322,39,2,145,0,7,False,0
54190,20260322,40,2,98,0,4,False,0
54191,20260322,41,2,241,0,12,False,0
54192,20260322,42,2,135,0,6,False,0
54193,20260322,43,2,182,0,9,False,0
54194,20260322,44,2,211,0,10,False,0
54195,20260322,45,2,272,0,13,False,0
54196,20260322,46,2,199,0,9,False,0
54197,20260322,47,2,115,0,5,False,0
54198,20260322,48,2,253,0,12,False,0
54199,20260322,49,2,112,0,5,False,0
54200,20260322,50,2,127,0,6,False,0
54201,20260322,51,2,122,0,6,False,0
54202,20260322,52,2,260,0,13,False,0
54203,20260322,53,2,262,0,13,False,0
54204,20260322,54,2,170,0,8,False,0
54205,20260322,55,2,187,0,9,False,0
54206,20260322,56,2,127,0,6,False,0
54207,20260322,57,2,183,0,9,False,0
54208,20260322,58,2,225,0,11,False,0
54209,20260322,59,2,99,0,4,False,0
54210,20260322,60,2,248,0,12,False,0
54211,20260322,61,2,139,0,6,False,0
54212,20260322,62,2,200,0,10,False,0
54213,20260322,63,2,261,0,13,False,0
54214,20260322,64,2,224,0,11,False,0
54215,20260322,65,2,227,0,11,False,0
54216,20260322,66,2,180,0,9,False,0
54217,20260322,67,2,198,0,9,False,0
54218,20260322,68,2,253,0,12,False,0
54219,20260322,69,2,225,0,11,False,0
54220,20260322,70,2,119,0,5,False,0
54221,20260322,71,2,218,0,10,False,0
54222,20260322,72,2,111,0,5,False,0
54223,20260322,73,2,149,0,7,False,0
54224,20260322,74,2,147,0,7,False,0
54225,20260322,75,2,134,0,6,False,0
54226,20260322,76,2,167,0,8,False,0
54227,20260322,77,2,119,0,5,False,0
54228,20260322,78,2,201,0,10,False,0
54229,20260322,79,2,231,0,11,False,0
54230,20260322,80,2,264,0,13,False,0
54231,20260322,81,2,102,0,5,False,0
54232,20260322,82,2,212,0,10,False,0
54233,20260322,83,2,120,0,6,False,0
54234,20260322,84,2,101,0,5,False,0
54235,20260322,85,2,119,0,5,False,0
54236,20260322,86,2,74,0,3,False,0
54237,20260322,87,2,192,0,9,False,0
54238,20260322,88,2,80,0,4,False,0
54239,20260322,89,2,143,0,7,False,0
54240,20260322,90,2,139,0,6,False,0
54241,20260322,91,2,209,0,10,False,0
54242,20260322,92,2,99,0,4,False,0
54243,20260322,93,2,235,0,11,False,0
54244,20260322,94,2,88,0,4,False,0
54245,20260322,95,2,87,0,4,False,0
54246,20260322,96,2,221,0,11,False,0
54247,20260322,97,2,152,0,7,False,0
54248,20260322,98,2,72,0,3,False,0
54249,20260322,99,2,145,0,7,False,0
54250,20260322,100,2,126,0,6,False,0
54251,20260322,101,2,267,0,13,False,0
54252,20260322,102,2,271,0,13,False,0
54253,20260322,103,2,187,0,9,False,0
54254,20260322,104,2,241,0,12,False,0
54255,20260322,105,2,230,0,11,False,0
54256,20260322,106,2,170,0,8,False,0
54257,20260322,107,2,110,0,5,False,0
54258,20260322,108,2,261,0,13,False,0
54259,20260322,109,2,259,0,12,False,0
54260,20260322,110,2,208,0,10,False,0
54261,20260322,111,2,159,0,7,False,0
54262,20260322,112,2,128,0,6,False,0
54263,20260322,113,2,100,0,5,False,0
54264,20260322,114,2,144,0,7,False,0
54265,20260322,115,2,226,0,11,False,0
54266,20260322,116,2,135,0,6,False,0
54267,20260322,117,2,145,0,7,False,0
54268,20260322,118,2,220,0,11,False,0
54269,20260322,119,2,159,0,7,False,0
54270,20260322,120,2,261,0,13,False,0
54271,20260322,121,2,138,0,6,False,0
54272,20260322,122,2,174,0,8,False,0
54273,20260322,123,2,127,0,6,False,0
54274,20260322,124,2,128,0,6,False,0
54275,20260322,125,2,186,0,9,False,0
54276,20260322,126,2,197,0,9,False,0
54277,20260322,127,2,105,0,5,False,0
54278,20260322,128,2,69,0,3,False,0
54279,20260322,129,2,80,0,4,False,0
54280,20260322,130,2,151,0,7,False,0
54281,20260322,131,2,83,0,4,False,0
54282,20260322,132,2,218,0,10,False,0
54283,20260322,133,2,267,0,13,False,0
54284,20260322,134,2,180,0,9,False,0
54285,20260322,135,2,177,0,8,False,0
54286,20260322,136,2,110,0,5,False,0
54287,20260322,137,2,188,0,9,False,0
54288,20260322,138,2,262,0,13,False,0
54289,20260322,139,2,178,0,8,False,0
54290,20260322,140,2,214,0,10,False,0
54291,20260322,141,2,267,0,13,False,0
54292,20260322,142,2,264,0,13,False,0
54293,20260322,143,2,104,0,5,False,0
54294,20260322,144,2,237,0,11,False,0
54295,20260322,145,2,270,0,13,False,0
54296,20260322,146,2,95,0,4,False,0
54297,20260322,147,2,227,0,11,False,0
54298,20260322,148,2,151,0,7,False,0
54299,20260322,149,2,263,0,13,False,0
54300,20260322,150,2,112,0,5,False,0
54301,20260322,1,3,281,0,14,False,0
54302,20260322,2,3,284,0,14,False,0
54303,20260322,3,3,221,0,11,False,0
54304,20260322,4,3,205,0,10,False,0
54305,20260322,5,3,186,0,9,False,0
54306,20260322,6,3,146,0,7,False,0
54307,20260322,7,3,154,0,7,False,0
54308,20260322,8,3,201,0,10,False,0
54309,20260322,9,3,63,0,3,False,0
54310,20260322,10,3,238,0,11,False,0
54311,20260322,11,3,227,0,11,False,0
54312,20260322,12,3,160,0,8,False,0
54313,20260322,13,3,276,0,13,False,0
54314,20260322,14,3,83,0,4,False,0
54315,20260322,15,3,215,0,10,False,0
54316,20260322,16,3,58,0,2,False,0
54317,20260322,17,3,85,0,4,False,0
54318,20260322,18,3,228,0,11,False,0
54319,20260322,19,3,207,0,10,False,0
54320,20260322,20,3,159,0,7,False,0
54321,20260322,21,3,238,0,11,False,0
54322,20260322,22,3,187,0,9,False,0
54323,20260322,23,3,207,0,10,False,0
54324,20260322,24,3,246,0,12,False,0
54325,20260322,25,3,133,0,6,False,0
54326,20260322,26,3,223,0,11,False,0
54327,20260322,27,3,115,0,5,False,0
54328,20260322,28,3,262,0,13,False,0
54329,20260322,29,3,162,0,8,False,0
54330,20260322,30,3,210,0,10,False,0
54331,20260322,31,3,114,0,5,False,0
54332,20260322,32,3,76,0,3,False,0
54333,20260322,33,3,94,0,4,False,0
54334,20260322,34,3,191,0,9,False,0
54335,20260322,35,3,104,0,5,False,0
54336,20260322,36,3,194,0,9,False,0
54337,20260322,37,3,209,0,10,False,0
54338,20260322,38,3,270,0,13,False,0
54339,20260322,39,3,124,0,6,False,0
54340,20260322,40,3,254,0,12,False,0
54341,20260322,41,3,99,0,4,False,0
54342,20260322,42,3,179,0,8,False,0
54343,20260322,43,3,249,0,12,False,0
54344,20260322,44,3,84,0,4,False,0
54345,20260322,45,3,217,0,10,False,0
54346,20260322,46,3,141,0,7,False,0
54347,20260322,47,3,214,0,10,False,0
54348,20260322,48,3,210,0,10,False,0
54349,20260322,49,3,158,0,7,False,0
54350,20260322,50,3,87,0,4,False,0
54351,20260322,51,3,266,0,13,False,0
54352,20260322,52,3,135,0,6,False,0
54353,20260322,53,3,118,0,5,False,0
54354,20260322,54,3,254,0,12,False,0
54355,20260322,55,3,242,0,12,False,0
54356,20260322,56,3,153,0,7,False,0
54357,20260322,57,3,109,0,5,False,0
54358,20260322,58,3,250,0,12,False,0
54359,20260322,59,3,164,0,8,False,0
54360,20260322,60,3,254,0,12,False,0
54361,20260322,61,3,184,0,9,False,0
54362,20260322,62,3,240,0,12,False,0
54363,20260322,63,3,178,0,8,False,0
54364,20260322,64,3,152,0,7,False,0
54365,20260322,65,3,126,0,6,False,0
54366,20260322,66,3,191,0,9,False,0
54367,20260322,67,3,206,0,10,False,0
54368,20260322,68,3,209,0,10,False,0
54369,20260322,69,3,208,0,10,False,0
54370,20260322,70,3,191,0,9,False,0
54371,20260322,71,3,245,0,12,False,0
54372,20260322,72,3,117,0,5,False,0
54373,20260322,73,3,175,0,8,False,0
54374,20260322,74,3,142,0,7,False,0
54375,20260322,75,3,158,0,7,False,0
54376,20260322,76,3,227,0,11,False,0
54377,20260322,77,3,53,0,2,False,0
54378,20260322,78,3,130,0,6,False,0
54379,20260322,79,3,193,0,9,False,0
54380,20260322,80,3,223,0,11,False,0
54381,20260322,81,3,153,0,7,False,0
54382,20260322,82,3,92,0,4,False,0
54383,20260322,83,3,237,0,11,False,0
54384,20260322,84,3,189,0,9,False,0
54385,20260322,85,3,282,0,14,False,0
54386,20260322,86,3,251,0,12,False,0
54387,20260322,87,3,91,0,4,False,0
54388,20260322,88,3,245,0,12,False,0
54389,20260322,89,3,234,0,11,False,0
54390,20260322,90,3,145,0,7,False,0
54391,20260322,91,3,83,0,4,False,0
54392,20260322,92,3,151,0,7,False,0
54393,20260322,93,3,268,0,13,False,0
54394,20260322,94,3,144,0,7,False,0
54395,20260322,95,3,224,0,11,False,0
54396,20260322,96,3,89,0,4,False,0
54397,20260322,97,3,147,0,7,False,0
54398,20260322,98,3,174,0,8,False,0
54399,20260322,99,3,167,0,8,False,0
54400,20260322,100,3,171,0,8,False,0
54401,20260322,101,3,273,0,13,False,0
54402,20260322,102,3,235,0,11,False,0
54403,20260322,103,3,113,0,5,False,0
54404,20260322,104,3,200,0,10,False,0
54405,20260322,105,3,164,0,8,False,0
54406,20260322,106,3,239,0,11,False,0
54407,20260322,107,3,231,0,11,False,0
54408,20260322,108,3,273,0,13,False,0
54409,20260322,109,3,136,0,6,False,0
54410,20260322,110,3,278,0,13,False,0
54411,20260322,111,3,245,0,12,False,0
