transaction_id,card_id,account_id,terminal_id,amount,currency,transaction_timestamp,transaction_type,response_code,channel,ip_address,is_fraud,fraud_label_method
TXN_0000536,CARD_1033,ACC_0605,TERM_0174,2669.3,INR,2026-04-16 08:08:25,POS,00,Swipe,0.0.0.0,False,None
TXN_0000537,CARD_0604,ACC_0056,TERM_0299,657.45,INR,2026-05-02 09:40:33,Online,00,CNP,192.168.124.241,False,None
TXN_0000538,CARD_0058,ACC_0817,TERM_0181,2983.52,INR,2026-05-26 01:33:03,POS,00,Swipe,0.0.0.0,False,None
TXN_0000539,CARD_1042,ACC_0915,TERM_0040,916.03,INR,2026-05-01 04:01:33,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000540,CARD_1086,ACC_0311,TERM_0078,285.33,INR,2026-05-16 06:59:43,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000541,CARD_0952,ACC_0859,TERM_0294,3551.62,INR,2026-04-23 13:06:24,POS,00,Swipe,0.0.0.0,False,None
TXN_0000542,CARD_0615,ACC_0780,TERM_0002,2919.47,INR,2026-04-30 08:30:55,Online,00,CNP,192.168.61.185,False,None
TXN_0000543,CARD_0933,ACC_0589,TERM_0111,301.54,INR,2026-04-01 16:43:18,Online,00,CNP,192.168.95.10,False,None
TXN_0000544,CARD_0242,ACC_0127,TERM_0143,2830.61,INR,2026-05-02 16:10:36,POS,00,Swipe,0.0.0.0,False,None
TXN_0000545,CARD_0825,ACC_0058,TERM_0004,715.32,INR,2026-05-22 03:03:45,Online,00,CNP,192.168.33.109,False,None
TXN_0000546,CARD_1049,ACC_0870,TERM_0179,779.82,INR,2026-05-03 04:22:04,POS,00,Swipe,0.0.0.0,False,None
TXN_0000547,CARD_1273,ACC_0622,TERM_0088,2026.8,INR,2026-05-08 07:16:31,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000548,CARD_0630,ACC_0894,TERM_0140,1314.08,INR,2026-05-03 02:49:14,Online,00,CNP,192.168.64.129,False,None
TXN_0000549,CARD_0220,ACC_0596,TERM_0023,841.54,INR,2026-05-01 18:00:22,Online,00,CNP,192.168.187.97,False,None
TXN_0000550,CARD_0377,ACC_1045,TERM_0112,2754.68,INR,2026-05-12 11:00:20,POS,00,Swipe,0.0.0.0,False,None
TXN_0000551,CARD_1288,ACC_0015,TERM_0161,571.19,INR,2026-05-14 02:52:53,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000552,CARD_0620,ACC_0656,TERM_0018,877.31,INR,2026-05-26 12:14:38,POS,00,Swipe,0.0.0.0,False,None
TXN_0000553,CARD_0524,ACC_0443,TERM_0240,847.92,INR,2026-04-29 22:04:21,Online,00,CNP,192.168.27.37,False,None
TXN_0000554,CARD_0348,ACC_1162,TERM_0176,4196.97,INR,2026-04-17 03:02:17,POS,00,Swipe,0.0.0.0,False,None
TXN_0000555,CARD_1027,ACC_0597,TERM_0010,4426.14,INR,2026-05-19 08:40:48,Online,00,CNP,192.168.61.184,False,None
TXN_0000556,CARD_1140,ACC_0978,TERM_0038,1845.45,INR,2026-04-18 22:06:40,POS,00,Swipe,0.0.0.0,False,None
TXN_0000557,CARD_1256,ACC_0892,TERM_0010,2842.52,INR,2026-05-01 03:07:00,POS,00,Swipe,0.0.0.0,False,None
TXN_0000558,CARD_0540,ACC_0056,TERM_0161,677.89,INR,2026-04-26 11:15:05,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000559,CARD_1165,ACC_0803,TERM_0003,809.9,INR,2026-04-30 00:04:42,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000560,CARD_0585,ACC_0607,TERM_0173,264.35,INR,2026-05-11 14:47:40,POS,00,Swipe,0.0.0.0,False,None
TXN_0000561,CARD_1004,ACC_0512,TERM_0102,968.14,INR,2026-05-09 07:13:47,POS,00,Swipe,0.0.0.0,False,None
TXN_0000562,CARD_0966,ACC_0081,TERM_0157,139.32,INR,2026-04-27 02:55:16,POS,00,Swipe,0.0.0.0,False,None
TXN_0000563,CARD_0610,ACC_1144,TERM_0109,45224.73,INR,2026-05-17 23:42:54,Online,00,CNP,192.168.152.159,False,None
TXN_0000564,CARD_0291,ACC_1011,TERM_0236,2010.92,INR,2026-04-14 19:29:19,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000565,CARD_1146,ACC_0904,TERM_0202,38.38,INR,2026-05-01 04:52:16,Online,00,CNP,192.168.242.232,False,None
TXN_0000566,CARD_1250,ACC_0594,TERM_0047,248.66,INR,2026-04-21 22:44:27,POS,00,Swipe,0.0.0.0,False,None
TXN_0000567,CARD_1074,ACC_0060,TERM_0233,1160.8,INR,2026-05-15 10:57:21,POS,00,Swipe,0.0.0.0,False,None
TXN_0000568,CARD_0842,ACC_0571,TERM_0155,177.61,INR,2026-04-03 10:46:15,POS,00,Swipe,0.0.0.0,False,None
TXN_0000569,CARD_1269,ACC_0087,TERM_0226,609.15,INR,2026-05-24 13:09:16,POS,00,Swipe,0.0.0.0,False,None
TXN_0000570,CARD_1094,ACC_0321,TERM_0218,1479.27,INR,2026-04-23 23:14:22,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000571,CARD_0148,ACC_0794,TERM_0210,58.74,INR,2026-05-23 19:52:56,POS,00,Swipe,0.0.0.0,False,None
TXN_0000572,CARD_0716,ACC_0977,TERM_0105,1728.73,INR,2026-05-09 18:13:32,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000573,CARD_1216,ACC_0840,TERM_0087,746.49,INR,2026-05-07 02:20:55,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000574,CARD_0490,ACC_1123,TERM_0027,414.47,INR,2026-04-14 23:23:42,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000575,CARD_1018,ACC_0652,TERM_0060,238.77,INR,2026-05-11 18:40:29,Transfer,05,Chip-and-PIN,0.0.0.0,False,None
TXN_0000576,CARD_0577,ACC_0639,TERM_0216,2032.91,INR,2026-05-22 19:23:25,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000577,CARD_0988,ACC_0431,TERM_0220,1196.61,INR,2026-05-21 22:58:25,Online,00,CNP,192.168.171.244,False,None
TXN_0000578,CARD_0487,ACC_0573,TERM_0072,28.27,INR,2026-04-27 23:46:04,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000579,CARD_0476,ACC_0464,TERM_0214,4726.45,INR,2026-05-07 10:52:55,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000580,CARD_0676,ACC_0095,TERM_0206,1616.3,INR,2026-05-01 10:23:30,Online,00,CNP,192.168.132.208,False,None
TXN_0000581,CARD_0404,ACC_0571,TERM_0112,1427.71,INR,2026-05-20 17:16:25,Online,00,CNP,192.168.187.87,False,None
TXN_0000582,CARD_0286,ACC_1149,TERM_0011,207.34,INR,2026-05-07 07:21:52,Online,00,CNP,192.168.73.58,False,None
TXN_0000583,CARD_0351,ACC_0462,TERM_0191,734.95,INR,2026-04-13 06:39:29,POS,00,Swipe,0.0.0.0,False,None
TXN_0000584,CARD_0740,ACC_0795,TERM_0070,468.06,INR,2026-04-25 03:44:17,POS,00,Swipe,0.0.0.0,False,None
TXN_0000585,CARD_1046,ACC_0654,TERM_0242,3021.93,INR,2026-04-01 14:24:31,POS,00,Swipe,0.0.0.0,False,None
TXN_0000586,CARD_0723,ACC_0306,TERM_0014,198.94,INR,2026-04-16 19:11:22,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000587,CARD_0657,ACC_0232,TERM_0144,265.45,INR,2026-04-14 22:37:57,POS,00,Swipe,0.0.0.0,False,None
TXN_0000588,CARD_0651,ACC_1073,TERM_0092,402.57,INR,2026-04-25 19:34:50,Online,00,CNP,192.168.168.140,False,None
TXN_0000589,CARD_0119,ACC_0446,TERM_0226,2243.21,INR,2026-04-14 13:48:28,POS,00,Swipe,0.0.0.0,False,None
TXN_0000590,CARD_0065,ACC_0054,TERM_0275,1301.63,INR,2026-04-07 06:03:42,Online,00,CNP,192.168.27.208,False,None
TXN_0000591,CARD_1213,ACC_0268,TERM_0208,1491.19,INR,2026-04-18 04:50:59,POS,00,Swipe,0.0.0.0,False,None
TXN_0000592,CARD_0009,ACC_0325,TERM_0081,1803.84,INR,2026-04-10 07:45:51,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000593,CARD_0599,ACC_0420,TERM_0225,1288.27,INR,2026-04-21 08:51:04,POS,00,Swipe,0.0.0.0,False,None
TXN_0000594,CARD_1145,ACC_0684,TERM_0177,78.19,INR,2026-05-25 15:25:19,POS,00,Swipe,0.0.0.0,False,None
TXN_0000595,CARD_1002,ACC_0241,TERM_0025,2499.46,INR,2026-04-23 09:09:52,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000596,CARD_0628,ACC_0602,TERM_0004,1929.56,INR,2026-05-24 08:35:35,POS,00,Swipe,0.0.0.0,False,None
TXN_0000597,CARD_1219,ACC_0333,TERM_0048,2755.15,INR,2026-05-25 00:29:31,POS,00,Swipe,0.0.0.0,False,None
TXN_0000598,CARD_0059,ACC_1107,TERM_0113,995.96,INR,2026-05-10 12:55:22,POS,00,Swipe,0.0.0.0,False,None
TXN_0000599,CARD_0767,ACC_0752,TERM_0244,754.49,INR,2026-04-02 02:11:30,Online,00,CNP,192.168.84.153,False,None
TXN_0000600,CARD_0109,ACC_0390,TERM_0108,1500.31,INR,2026-05-14 17:12:25,POS,00,Swipe,0.0.0.0,False,None
TXN_0000601,CARD_1226,ACC_0907,TERM_0248,2516.01,INR,2026-04-18 04:06:14,POS,00,Swipe,0.0.0.0,False,None
TXN_0000602,CARD_0020,ACC_0787,TERM_0052,2077.09,INR,2026-05-10 17:42:36,Online,00,CNP,192.168.98.142,False,None
TXN_0000603,CARD_0839,ACC_1034,TERM_0172,3455.45,INR,2026-04-29 01:45:12,POS,00,Swipe,0.0.0.0,False,None
TXN_0000604,CARD_1136,ACC_1124,TERM_0185,4022.0,INR,2026-04-16 13:38:40,POS,00,Swipe,0.0.0.0,False,None
TXN_0000605,CARD_0472,ACC_0558,TERM_0020,2882.97,INR,2026-04-02 06:54:10,POS,00,Swipe,0.0.0.0,False,None
TXN_0000606,CARD_0318,ACC_1103,TERM_0068,1816.52,INR,2026-05-05 23:16:54,POS,00,Swipe,0.0.0.0,False,None
TXN_0000607,CARD_0244,ACC_0698,TERM_0219,508.61,INR,2026-05-03 08:03:11,POS,00,Swipe,0.0.0.0,False,None
TXN_0000608,CARD_0845,ACC_0046,TERM_0136,1495.94,INR,2026-05-24 15:18:49,Online,00,CNP,192.168.116.201,False,None
TXN_0000609,CARD_0529,ACC_0534,TERM_0296,248.36,INR,2026-04-17 19:22:14,POS,00,Swipe,0.0.0.0,False,None
TXN_0000610,CARD_1053,ACC_0364,TERM_0282,1172.32,INR,2026-04-26 06:16:02,POS,00,Swipe,0.0.0.0,False,None
TXN_0000611,CARD_0214,ACC_0843,TERM_0057,1157.11,INR,2026-05-11 18:17:39,POS,00,Swipe,0.0.0.0,False,None
TXN_0000612,CARD_1278,ACC_0179,TERM_0244,3607.71,INR,2026-04-18 05:09:08,POS,00,Swipe,0.0.0.0,False,None
TXN_0000613,CARD_0993,ACC_0236,TERM_0008,1143.48,INR,2026-05-21 04:37:45,Online,00,CNP,192.168.94.151,False,None
TXN_0000614,CARD_0644,ACC_0382,TERM_0169,754.35,INR,2026-04-29 13:20:14,POS,00,Swipe,0.0.0.0,False,None
TXN_0000615,CARD_0920,ACC_0277,TERM_0290,667.65,INR,2026-04-20 02:45:33,Online,00,CNP,192.168.110.208,False,None
TXN_0000616,CARD_1280,ACC_0262,TERM_0043,81660.65,INR,2026-04-21 16:26:24,Online,00,CNP,192.168.63.91,False,None
TXN_0000617,CARD_0253,ACC_0292,TERM_0116,2824.52,INR,2026-05-22 15:46:00,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000618,CARD_0247,ACC_0578,TERM_0260,566.51,INR,2026-04-20 19:14:49,Online,00,CNP,192.168.91.217,False,None
TXN_0000619,CARD_0021,ACC_0261,TERM_0182,390.72,INR,2026-04-25 15:49:49,Online,00,CNP,192.168.135.252,False,None
TXN_0000620,CARD_0413,ACC_0850,TERM_0242,1792.19,INR,2026-04-07 18:52:29,Online,00,CNP,192.168.69.166,False,None
TXN_0000621,CARD_1206,ACC_1053,TERM_0057,575.2,INR,2026-04-28 20:53:07,POS,00,Swipe,0.0.0.0,False,None
TXN_0000622,CARD_1219,ACC_0333,TERM_0166,1453.57,INR,2026-05-03 23:13:48,POS,51,Swipe,0.0.0.0,False,None
TXN_0000623,CARD_0316,ACC_0338,TERM_0182,2130.28,INR,2026-04-22 12:51:48,Online,00,CNP,192.168.111.119,False,None
TXN_0000624,CARD_0735,ACC_1177,TERM_0230,216.72,INR,2026-05-20 15:36:49,POS,00,Swipe,0.0.0.0,False,None
TXN_0000625,CARD_0260,ACC_0468,TERM_0200,606.0,INR,2026-04-26 05:50:28,POS,00,Swipe,0.0.0.0,False,None
TXN_0000626,CARD_1170,ACC_0892,TERM_0232,605.34,INR,2026-04-24 01:42:34,Online,00,CNP,192.168.219.114,False,None
TXN_0000627,CARD_0984,ACC_0428,TERM_0132,901.72,INR,2026-04-12 15:55:05,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000628,CARD_0494,ACC_0315,TERM_0116,4450.35,INR,2026-04-10 00:01:09,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000629,CARD_0411,ACC_1032,TERM_0133,1614.02,INR,2026-05-26 15:04:04,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000630,CARD_0016,ACC_1144,TERM_0299,199.08,INR,2026-04-27 22:39:18,POS,00,Swipe,0.0.0.0,False,None
TXN_0000631,CARD_0778,ACC_0084,TERM_0014,433.4,INR,2026-05-10 18:48:57,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000632,CARD_1071,ACC_0379,TERM_0080,1876.92,INR,2026-04-10 16:36:30,POS,00,Swipe,0.0.0.0,False,None
TXN_0000633,CARD_0763,ACC_0677,TERM_0029,269.69,INR,2026-05-09 16:09:51,POS,00,Swipe,0.0.0.0,False,None
TXN_0000634,CARD_0369,ACC_0300,TERM_0095,17.99,INR,2026-05-14 00:14:56,Online,00,CNP,192.168.251.162,False,None
TXN_0000635,CARD_0858,ACC_0591,TERM_0085,2104.13,INR,2026-05-26 13:32:19,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000636,CARD_0920,ACC_0277,TERM_0140,62.16,INR,2026-05-12 00:08:08,POS,00,Swipe,0.0.0.0,False,None
TXN_0000637,CARD_0413,ACC_0850,TERM_0249,6941.24,INR,2026-05-10 11:21:35,POS,00,Swipe,0.0.0.0,False,None
TXN_0000638,CARD_1175,ACC_0821,TERM_0082,84053.04,INR,2026-05-19 08:26:56,POS,00,Swipe,0.0.0.0,False,None
TXN_0000639,CARD_0740,ACC_0795,TERM_0042,780.84,INR,2026-04-29 22:02:14,Online,00,CNP,192.168.18.171,False,None
TXN_0000640,CARD_0800,ACC_0940,TERM_0040,495.78,INR,2026-05-26 01:25:55,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000641,CARD_1127,ACC_0781,TERM_0006,3676.46,INR,2026-04-28 15:55:01,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000642,CARD_0725,ACC_1074,TERM_0224,211.19,INR,2026-05-22 12:09:02,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000643,CARD_0934,ACC_0467,TERM_0020,7785.3,INR,2026-05-12 10:55:06,POS,00,Swipe,0.0.0.0,False,None
TXN_0000644,CARD_1032,ACC_1173,TERM_0101,2294.78,INR,2026-05-17 16:03:48,Online,00,CNP,192.168.113.122,False,None
TXN_0000645,CARD_0905,ACC_0866,TERM_0135,1501.4,INR,2026-04-29 10:47:24,POS,00,Swipe,0.0.0.0,False,None
TXN_0000646,CARD_0134,ACC_0469,TERM_0079,1494.3,INR,2026-04-04 10:12:09,POS,00,Swipe,0.0.0.0,False,None
TXN_0000647,CARD_0828,ACC_0448,TERM_0146,36.71,INR,2026-04-20 21:14:19,POS,00,Swipe,0.0.0.0,False,None
TXN_0000648,CARD_0302,ACC_1020,TERM_0124,589.2,INR,2026-05-21 21:52:48,POS,00,Swipe,0.0.0.0,False,None
TXN_0000649,CARD_0468,ACC_1159,TERM_0110,1707.7,INR,2026-04-12 09:04:02,POS,00,Swipe,0.0.0.0,False,None
TXN_0000650,CARD_0050,ACC_1093,TERM_0093,216.08,INR,2026-04-24 00:58:56,POS,00,Swipe,0.0.0.0,False,None
TXN_0000651,CARD_0431,ACC_0318,TERM_0089,1448.94,INR,2026-05-12 16:13:02,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000652,CARD_0034,ACC_0770,TERM_0129,1106.32,INR,2026-04-20 16:26:12,POS,00,Swipe,0.0.0.0,False,None
TXN_0000653,CARD_0965,ACC_0823,TERM_0196,1617.93,INR,2026-04-15 17:59:18,POS,51,Swipe,0.0.0.0,False,None
TXN_0000654,CARD_0722,ACC_1050,TERM_0285,819.35,INR,2026-04-27 22:23:48,POS,00,Swipe,0.0.0.0,False,None
TXN_0000655,CARD_0095,ACC_0870,TERM_0075,728.09,INR,2026-04-04 18:05:55,POS,00,Swipe,0.0.0.0,False,None
TXN_0000656,CARD_0501,ACC_0895,TERM_0107,1914.38,INR,2026-05-03 01:19:08,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000657,CARD_0920,ACC_0277,TERM_0030,1305.99,INR,2026-04-19 12:59:52,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000658,CARD_1062,ACC_0703,TERM_0058,509.72,INR,2026-04-26 23:03:38,POS,00,Swipe,0.0.0.0,False,None
TXN_0000659,CARD_0472,ACC_0558,TERM_0224,638.9,INR,2026-04-22 18:58:39,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000660,CARD_0161,ACC_0330,TERM_0103,1713.34,INR,2026-04-24 03:29:42,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000661,CARD_0627,ACC_0811,TERM_0127,1026.93,INR,2026-05-19 15:46:57,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000662,CARD_1111,ACC_0157,TERM_0229,5638.6,INR,2026-05-14 17:16:14,Online,00,CNP,192.168.21.105,False,None
TXN_0000663,CARD_0453,ACC_0029,TERM_0025,178.24,INR,2026-05-24 04:07:12,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000664,CARD_0633,ACC_0859,TERM_0192,60.95,INR,2026-05-20 10:00:30,Online,00,CNP,192.168.17.114,False,None
TXN_0000665,CARD_0562,ACC_0499,TERM_0003,217.29,INR,2026-04-23 03:10:08,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000666,CARD_0447,ACC_0001,TERM_0120,3990.08,INR,2026-05-11 10:58:19,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000667,CARD_1077,ACC_0051,TERM_0138,580.8,INR,2026-04-13 02:18:36,POS,51,Swipe,0.0.0.0,False,None
TXN_0000668,CARD_1168,ACC_0774,TERM_0250,2379.75,INR,2026-04-16 13:14:57,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000669,CARD_0627,ACC_0811,TERM_0248,1502.58,INR,2026-05-15 09:52:35,Online,00,CNP,192.168.64.117,False,None
TXN_0000670,CARD_1050,ACC_1011,TERM_0080,733.63,INR,2026-04-13 18:07:59,Online,00,CNP,192.168.130.101,False,None
TXN_0000671,CARD_0915,ACC_0489,TERM_0186,3002.91,INR,2026-05-12 13:43:06,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000672,CARD_1232,ACC_1014,TERM_0050,2218.74,INR,2026-04-27 03:09:35,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000673,CARD_0264,ACC_1097,TERM_0059,839.53,INR,2026-04-23 01:11:25,Online,00,CNP,192.168.24.15,False,None
TXN_0000674,CARD_0689,ACC_0079,TERM_0126,2130.45,INR,2026-04-25 14:31:38,Online,00,CNP,192.168.215.138,False,None
TXN_0000675,CARD_0876,ACC_0179,TERM_0200,5515.79,INR,2026-04-13 06:39:52,POS,00,Swipe,0.0.0.0,False,None
TXN_0000676,CARD_0253,ACC_0292,TERM_0289,353.72,INR,2026-05-06 00:19:14,POS,00,Swipe,0.0.0.0,False,None
TXN_0000677,CARD_0648,ACC_0955,TERM_0142,385.91,INR,2026-04-13 04:27:26,Online,00,CNP,192.168.76.208,False,None
TXN_0000678,CARD_0012,ACC_0791,TERM_0015,51191.74,INR,2026-05-26 03:13:00,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000679,CARD_0149,ACC_0822,TERM_0258,732.94,INR,2026-05-09 18:56:01,Online,00,CNP,192.168.202.114,False,None
TXN_0000680,CARD_0707,ACC_0930,TERM_0085,915.74,INR,2026-05-01 05:46:09,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000681,CARD_0157,ACC_1118,TERM_0113,1089.54,INR,2026-05-11 14:42:10,POS,00,Swipe,0.0.0.0,False,None
TXN_0000682,CARD_1250,ACC_0594,TERM_0022,318.48,INR,2026-04-22 13:45:21,POS,00,Swipe,0.0.0.0,False,None
TXN_0000683,CARD_1060,ACC_0344,TERM_0133,530.08,INR,2026-05-21 05:09:37,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000684,CARD_0096,ACC_0547,TERM_0244,2000.21,INR,2026-05-22 08:54:37,POS,51,Swipe,0.0.0.0,False,None
TXN_0000685,CARD_1233,ACC_0389,TERM_0290,2918.38,INR,2026-05-13 18:01:06,POS,00,Swipe,0.0.0.0,False,None
TXN_0000686,CARD_0917,ACC_0252,TERM_0215,3082.76,INR,2026-04-16 15:41:18,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000687,CARD_0646,ACC_1195,TERM_0238,2914.39,INR,2026-05-11 14:39:12,POS,51,Swipe,0.0.0.0,False,None
TXN_0000688,CARD_0419,ACC_0708,TERM_0013,334.38,INR,2026-05-12 19:28:43,Online,00,CNP,192.168.64.104,False,None
TXN_0000689,CARD_0939,ACC_0031,TERM_0001,2186.57,INR,2026-04-29 00:02:41,POS,00,Swipe,0.0.0.0,False,None
TXN_0000690,CARD_0782,ACC_0546,TERM_0239,58120.51,INR,2026-04-13 09:57:59,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000691,CARD_0418,ACC_1109,TERM_0288,779.87,INR,2026-04-12 06:54:36,POS,00,Swipe,0.0.0.0,False,None
TXN_0000692,CARD_0951,ACC_0939,TERM_0126,1641.06,INR,2026-04-28 05:40:15,Online,00,CNP,192.168.103.186,False,None
TXN_0000693,CARD_1051,ACC_0511,TERM_0124,952.89,INR,2026-05-21 18:44:46,Online,00,CNP,192.168.226.176,False,None
TXN_0000694,CARD_0532,ACC_0726,TERM_0078,412.84,INR,2026-05-06 03:03:07,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000695,CARD_0693,ACC_1117,TERM_0292,1879.73,INR,2026-04-12 17:32:37,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000696,CARD_0475,ACC_0865,TERM_0121,1238.59,INR,2026-04-06 21:04:56,Online,00,CNP,192.168.87.103,False,None
TXN_0000697,CARD_0814,ACC_0207,TERM_0081,686.01,INR,2026-05-03 09:54:17,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000698,CARD_0406,ACC_0822,TERM_0019,4210.82,INR,2026-05-23 17:06:39,POS,00,Swipe,0.0.0.0,False,None
TXN_0000699,CARD_0078,ACC_0861,TERM_0054,472.67,INR,2026-04-24 18:39:07,Online,00,CNP,192.168.130.13,False,None
TXN_0000700,CARD_0190,ACC_1156,TERM_0135,373.17,INR,2026-05-20 00:05:44,Online,00,CNP,192.168.201.166,False,None
TXN_0000701,CARD_1273,ACC_0622,TERM_0072,473.45,INR,2026-05-13 12:51:08,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000702,CARD_1209,ACC_0034,TERM_0181,1805.69,INR,2026-05-18 02:01:08,Online,00,CNP,192.168.218.4,False,None
TXN_0000703,CARD_0780,ACC_0174,TERM_0043,1299.4,INR,2026-04-22 15:19:31,POS,00,Swipe,0.0.0.0,False,None
TXN_0000704,CARD_0786,ACC_0495,TERM_0137,389.81,INR,2026-05-23 20:55:26,POS,00,Swipe,0.0.0.0,False,None
TXN_0000705,CARD_1186,ACC_1048,TERM_0029,263.68,INR,2026-04-21 07:42:51,POS,05,Swipe,0.0.0.0,False,None
TXN_0000706,CARD_0078,ACC_0861,TERM_0290,514.38,INR,2026-04-18 14:50:46,Online,00,CNP,192.168.100.77,False,None
TXN_0000707,CARD_1077,ACC_0051,TERM_0192,3974.39,INR,2026-05-15 03:59:14,POS,00,Swipe,0.0.0.0,False,None
TXN_0000708,CARD_0722,ACC_1050,TERM_0042,2976.67,INR,2026-04-26 04:31:16,POS,00,Swipe,0.0.0.0,False,None
TXN_0000709,CARD_0841,ACC_1071,TERM_0005,12.04,INR,2026-04-30 06:24:37,POS,00,Swipe,0.0.0.0,False,None
TXN_0000710,CARD_0720,ACC_0456,TERM_0148,6372.14,INR,2026-05-04 05:40:02,Online,00,CNP,192.168.52.90,False,None
TXN_0000711,CARD_0099,ACC_0578,TERM_0225,1293.56,INR,2026-04-04 00:58:13,POS,00,Swipe,0.0.0.0,False,None
TXN_0000712,CARD_1279,ACC_0892,TERM_0280,39.14,INR,2026-05-17 23:52:01,POS,00,Swipe,0.0.0.0,False,None
TXN_0000713,CARD_0020,ACC_0787,TERM_0010,432.78,INR,2026-04-28 20:15:20,POS,51,Swipe,0.0.0.0,False,None
TXN_0000714,CARD_0147,ACC_0004,TERM_0295,58841.58,INR,2026-04-29 07:31:54,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000715,CARD_0216,ACC_0334,TERM_0295,1409.17,INR,2026-05-21 01:33:35,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000716,CARD_0916,ACC_0616,TERM_0230,505.73,INR,2026-05-24 20:54:40,POS,00,Swipe,0.0.0.0,False,None
TXN_0000717,CARD_0191,ACC_0586,TERM_0047,176.6,INR,2026-05-14 04:52:34,POS,00,Swipe,0.0.0.0,False,None
TXN_0000718,CARD_0547,ACC_0889,TERM_0286,36.5,INR,2026-04-08 07:22:52,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000719,CARD_1122,ACC_1045,TERM_0080,556.1,INR,2026-05-20 10:28:37,Online,00,CNP,192.168.218.29,False,None
TXN_0000720,CARD_0776,ACC_0699,TERM_0097,4810.49,INR,2026-04-27 18:44:01,Online,00,CNP,192.168.230.5,False,None
TXN_0000721,CARD_0873,ACC_0002,TERM_0171,975.65,INR,2026-04-08 06:16:41,Online,00,CNP,192.168.219.57,False,None
TXN_0000722,CARD_1139,ACC_0560,TERM_0221,216.98,INR,2026-04-25 08:24:46,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0000723,CARD_1262,ACC_0212,TERM_0202,129.13,INR,2026-04-13 22:29:02,Online,00,CNP,192.168.149.224,False,None
TXN_0000724,CARD_0182,ACC_0119,TERM_0280,704.54,INR,2026-04-21 03:17:34,POS,00,Swipe,0.0.0.0,False,None
TXN_0000725,CARD_0788,ACC_0226,TERM_0130,1943.39,INR,2026-05-19 20:48:53,POS,00,Swipe,0.0.0.0,False,None
